event_id,session_id,customer_id,campaign_id,store_id,product_id,event_timestamp,event_date,event_type,page_visited,page_category,traffic_source,device_type,browser_name,operating_system,time_spent_seconds,scroll_depth_pct,is_conversion,order_id,revenue_amount
WEB-000416,SES-000416,C0325,CMP-006,STR-005,P103,2025-01-03T00:25:00+00:00,2025-01-03,add_to_cart,/category,Product,Social Media,Desktop,Safari,iOS,249,64.86,false,,0.00
WEB-000417,SES-000417,C0951,CMP-003,STR-002,P109,2025-01-03T00:32:00+00:00,2025-01-03,add_to_cart,/home,Support,Organic,Tablet,Firefox,iOS,655,47.28,false,,0.00
WEB-000418,SES-000418,C0497,CMP-002,STR-006,P108,2025-01-03T00:39:00+00:00,2025-01-03,purchase,/checkout,Support,Partner,Desktop,Edge,Windows,77,97.95,false,,0.00
WEB-000419,SES-000419,C0873,CMP-006,STR-002,P109,2025-01-03T00:46:00+00:00,2025-01-03,product_view,/category,Product,Direct,Mobile,Edge,iOS,207,52.94,false,,0.00
WEB-000420,SES-000420,C0495,CMP-002,STR-004,P106,2025-01-03T00:53:00+00:00,2025-01-03,page_view,/cart,Product,Direct,Desktop,Firefox,Windows,71,48.74,false,,0.00
WEB-000421,SES-000421,C0100,CMP-005,STR-003,P101,2025-01-03T01:00:00+00:00,2025-01-03,purchase,/product,Catalog,Partner,Mobile,Chrome,macOS,834,14.68,false,,0.00
WEB-000422,SES-000422,C0619,CMP-003,STR-001,P105,2025-01-03T01:07:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Catalog,Referral,Tablet,Edge,Android,32,78.23,false,,0.00
WEB-000423,SES-000423,C0575,CMP-004,STR-006,P102,2025-01-03T01:14:00+00:00,2025-01-03,add_to_cart,/cart,Landing,Social Media,Desktop,Edge,iOS,707,94.33,false,,0.00
WEB-000424,SES-000424,C0831,CMP-002,STR-002,P105,2025-01-03T01:21:00+00:00,2025-01-03,add_to_cart,/cart,Support,Social Media,Desktop,Safari,iOS,23,99.9,false,,0.00
WEB-000425,SES-000425,C0692,CMP-002,STR-003,P104,2025-01-03T01:28:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Landing,Partner,Tablet,Safari,Windows,201,36.15,false,,0.00
WEB-000426,SES-000426,C0115,CMP-002,STR-002,P107,2025-01-03T01:35:00+00:00,2025-01-03,add_to_cart,/product,Support,Paid Search,Tablet,Edge,macOS,826,61.41,true,ORD-00426,3118.45
WEB-000427,SES-000427,C0755,CMP-004,STR-001,P101,2025-01-03T01:42:00+00:00,2025-01-03,page_view,/category,Support,Partner,Mobile,Chrome,Android,265,18.1,false,,0.00
WEB-000428,SES-000428,C0872,CMP-005,STR-005,P102,2025-01-03T01:49:00+00:00,2025-01-03,product_view,/product,Checkout,Paid Search,Desktop,Firefox,macOS,490,35.62,true,ORD-00428,4138.86
WEB-000429,SES-000429,C0597,CMP-003,STR-002,P102,2025-01-03T01:56:00+00:00,2025-01-03,checkout_start,/category,Landing,Paid Search,Mobile,Firefox,Android,123,82.6,false,,0.00
WEB-000430,SES-000430,C0954,CMP-005,STR-001,P102,2025-01-03T02:03:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Product,Paid Search,Mobile,Firefox,macOS,73,69.35,false,,0.00
WEB-000431,SES-000431,C0100,CMP-002,STR-003,P107,2025-01-03T02:10:00+00:00,2025-01-03,page_view,/home,Landing,Direct,Desktop,Chrome,Android,794,93.37,false,,0.00
WEB-000432,SES-000432,C0600,CMP-006,STR-002,P108,2025-01-03T02:17:00+00:00,2025-01-03,checkout_start,/campaign-landing,Checkout,Direct,Desktop,Firefox,macOS,786,17.66,false,,0.00
WEB-000433,SES-000433,C0882,CMP-002,STR-001,P101,2025-01-03T02:24:00+00:00,2025-01-03,purchase,/checkout,Product,Direct,Desktop,Safari,macOS,899,16.26,false,,0.00
WEB-000434,SES-000434,C0611,CMP-001,STR-006,P109,2025-01-03T02:31:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Product,Social Media,Desktop,Edge,Android,516,52.15,true,ORD-00434,947.63
WEB-000435,SES-000435,C0571,CMP-006,STR-003,P103,2025-01-03T02:38:00+00:00,2025-01-03,product_view,/product,Landing,Partner,Desktop,Chrome,Windows,513,12.92,false,,0.00
WEB-000436,SES-000436,C0228,CMP-004,STR-005,P102,2025-01-03T02:45:00+00:00,2025-01-03,purchase,/category,Support,Organic,Mobile,Chrome,Android,855,82.56,false,,0.00
WEB-000437,SES-000437,C0163,CMP-004,STR-002,P104,2025-01-03T02:52:00+00:00,2025-01-03,purchase,/checkout,Checkout,Organic,Desktop,Safari,Android,860,86.71,false,,0.00
WEB-000438,SES-000438,C0505,CMP-006,STR-004,P105,2025-01-03T02:59:00+00:00,2025-01-03,page_view,/campaign-landing,Product,Partner,Tablet,Chrome,iOS,834,60.06,false,,0.00
WEB-000439,SES-000439,C0612,CMP-003,STR-002,P107,2025-01-03T03:06:00+00:00,2025-01-03,purchase,/campaign-landing,Checkout,Referral,Desktop,Firefox,Android,205,75.84,false,,0.00
WEB-000440,SES-000440,C0298,CMP-005,STR-004,P109,2025-01-03T03:13:00+00:00,2025-01-03,add_to_cart,/checkout,Support,Direct,Desktop,Chrome,macOS,115,78.65,false,,0.00
WEB-000441,SES-000441,C0099,CMP-003,STR-002,P106,2025-01-03T03:20:00+00:00,2025-01-03,product_view,/product,Checkout,Direct,Desktop,Safari,Windows,21,19.34,false,,0.00
WEB-000442,SES-000442,C0824,CMP-002,STR-003,P109,2025-01-03T03:27:00+00:00,2025-01-03,add_to_cart,/category,Support,Referral,Desktop,Edge,Android,405,66.83,true,ORD-00442,6218.75
WEB-000443,SES-000443,C0784,CMP-004,STR-005,P110,2025-01-03T03:34:00+00:00,2025-01-03,add_to_cart,/checkout,Checkout,Organic,Mobile,Edge,macOS,394,12.08,true,ORD-00443,675.28
WEB-000444,SES-000444,C0172,CMP-003,STR-004,P108,2025-01-03T03:41:00+00:00,2025-01-03,page_view,/home,Landing,Paid Search,Tablet,Chrome,iOS,302,27.76,false,,0.00
WEB-000445,SES-000445,C0782,CMP-002,STR-001,P106,2025-01-03T03:48:00+00:00,2025-01-03,product_view,/product,Product,Paid Search,Tablet,Chrome,macOS,478,83.8,true,ORD-00445,593.89
WEB-000446,SES-000446,C0823,CMP-004,STR-004,P105,2025-01-03T03:55:00+00:00,2025-01-03,product_view,/product,Catalog,Paid Search,Tablet,Chrome,macOS,584,34.99,false,,0.00
WEB-000447,SES-000447,C0899,CMP-006,STR-002,P101,2025-01-03T04:02:00+00:00,2025-01-03,product_view,/category,Catalog,Organic,Mobile,Chrome,Android,772,34.82,false,,0.00
WEB-000448,SES-000448,C0835,CMP-001,STR-005,P103,2025-01-03T04:09:00+00:00,2025-01-03,product_view,/category,Checkout,Organic,Tablet,Firefox,iOS,40,24.91,true,ORD-00448,519.65
WEB-000449,SES-000449,C0728,CMP-006,STR-003,P110,2025-01-03T04:16:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Catalog,Partner,Tablet,Safari,iOS,409,42.45,true,ORD-00449,665.79
WEB-000450,SES-000450,C0914,CMP-003,STR-001,P110,2025-01-03T04:23:00+00:00,2025-01-03,product_view,/product,Landing,Social Media,Mobile,Chrome,Windows,499,78.77,false,,0.00
WEB-000451,SES-000451,C0271,CMP-004,STR-005,P107,2025-01-03T04:30:00+00:00,2025-01-03,purchase,/campaign-landing,Product,Direct,Mobile,Edge,Android,245,39.02,false,,0.00
WEB-000452,SES-000452,C0625,CMP-004,STR-003,P103,2025-01-03T04:37:00+00:00,2025-01-03,purchase,/home,Catalog,Organic,Mobile,Edge,Android,546,49.79,false,,0.00
WEB-000453,SES-000453,C0706,CMP-001,STR-001,P108,2025-01-03T04:44:00+00:00,2025-01-03,checkout_start,/cart,Support,Paid Search,Mobile,Edge,iOS,157,49.16,true,ORD-00453,459.87
WEB-000454,SES-000454,C0004,CMP-003,STR-002,P109,2025-01-03T04:51:00+00:00,2025-01-03,page_view,/checkout,Catalog,Social Media,Mobile,Safari,macOS,177,78.5,false,,0.00
WEB-000455,SES-000455,C0574,CMP-005,STR-001,P104,2025-01-03T04:58:00+00:00,2025-01-03,add_to_cart,/product,Support,Paid Search,Desktop,Edge,iOS,728,84.59,false,,0.00
WEB-000456,SES-000456,C0115,CMP-004,STR-004,P101,2025-01-03T05:05:00+00:00,2025-01-03,product_view,/checkout,Product,Paid Search,Tablet,Chrome,Windows,647,81.03,false,,0.00
WEB-000457,SES-000457,C0235,CMP-005,STR-002,P103,2025-01-03T05:12:00+00:00,2025-01-03,product_view,/home,Landing,Organic,Mobile,Chrome,Windows,131,93.91,false,,0.00
WEB-000458,SES-000458,C0457,CMP-001,STR-001,P103,2025-01-03T05:19:00+00:00,2025-01-03,purchase,/checkout,Product,Paid Search,Desktop,Firefox,Windows,459,11.79,false,,0.00
WEB-000459,SES-000459,C0946,CMP-006,STR-001,P103,2025-01-03T05:26:00+00:00,2025-01-03,checkout_start,/category,Support,Partner,Tablet,Firefox,Windows,342,84.44,true,ORD-00459,8944.66
WEB-000460,SES-000460,C0858,CMP-001,STR-002,P106,2025-01-03T05:33:00+00:00,2025-01-03,purchase,/checkout,Product,Direct,Mobile,Edge,iOS,540,5.02,false,,0.00
WEB-000461,SES-000461,C0645,CMP-003,STR-005,P106,2025-01-03T05:40:00+00:00,2025-01-03,checkout_start,/home,Landing,Paid Search,Tablet,Chrome,Windows,34,68.37,false,,0.00
WEB-000462,SES-000462,C0631,CMP-001,STR-002,P103,2025-01-03T05:47:00+00:00,2025-01-03,page_view,/cart,Catalog,Direct,Desktop,Safari,macOS,312,11.93,false,,0.00
WEB-000463,SES-000463,C0764,CMP-005,STR-001,P108,2025-01-03T05:54:00+00:00,2025-01-03,purchase,/category,Catalog,Paid Search,Mobile,Edge,Android,240,20.77,false,,0.00
WEB-000464,SES-000464,C0888,CMP-004,STR-002,P108,2025-01-03T06:01:00+00:00,2025-01-03,page_view,/checkout,Checkout,Direct,Mobile,Chrome,Android,400,57.16,false,,0.00
WEB-000465,SES-000465,C0812,CMP-001,STR-004,P108,2025-01-03T06:08:00+00:00,2025-01-03,page_view,/category,Catalog,Referral,Mobile,Safari,macOS,263,94.68,false,,0.00
WEB-000466,SES-000466,C0473,CMP-002,STR-006,P102,2025-01-03T06:15:00+00:00,2025-01-03,checkout_start,/campaign-landing,Catalog,Paid Search,Mobile,Safari,macOS,62,6.71,false,,0.00
WEB-000467,SES-000467,C0960,CMP-004,STR-004,P103,2025-01-03T06:22:00+00:00,2025-01-03,purchase,/product,Catalog,Social Media,Desktop,Safari,Windows,144,22.37,false,,0.00
WEB-000468,SES-000468,C0351,CMP-006,STR-001,P105,2025-01-03T06:29:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Checkout,Paid Search,Tablet,Chrome,macOS,356,81.1,false,,0.00
WEB-000469,SES-000469,C0921,CMP-005,STR-005,P104,2025-01-03T06:36:00+00:00,2025-01-03,checkout_start,/cart,Product,Social Media,Tablet,Firefox,iOS,294,27.18,true,ORD-00469,504.78
WEB-000470,SES-000470,C0829,CMP-002,STR-005,P103,2025-01-03T06:43:00+00:00,2025-01-03,product_view,/campaign-landing,Support,Paid Search,Desktop,Firefox,macOS,59,24.08,false,,0.00
WEB-000471,SES-000471,C0239,CMP-006,STR-004,P108,2025-01-03T06:50:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Landing,Referral,Desktop,Firefox,Windows,448,37.43,false,,0.00
WEB-000472,SES-000472,C0767,CMP-001,STR-006,P109,2025-01-03T06:57:00+00:00,2025-01-03,purchase,/campaign-landing,Catalog,Partner,Tablet,Firefox,Android,894,10.9,false,,0.00
WEB-000473,SES-000473,C0040,CMP-001,STR-004,P110,2025-01-03T07:04:00+00:00,2025-01-03,add_to_cart,/product,Checkout,Organic,Tablet,Safari,iOS,27,50.07,false,,0.00
WEB-000474,SES-000474,C0571,CMP-001,STR-001,P102,2025-01-03T07:11:00+00:00,2025-01-03,purchase,/home,Support,Social Media,Mobile,Firefox,macOS,702,16.45,false,,0.00
WEB-000475,SES-000475,C0580,CMP-002,STR-004,P105,2025-01-03T07:18:00+00:00,2025-01-03,product_view,/cart,Catalog,Referral,Mobile,Chrome,iOS,269,66.08,true,ORD-00475,1946.50
WEB-000476,SES-000476,C0755,CMP-006,STR-006,P104,2025-01-03T07:25:00+00:00,2025-01-03,product_view,/category,Support,Partner,Tablet,Safari,iOS,477,95.76,false,,0.00
WEB-000477,SES-000477,C0112,CMP-002,STR-004,P105,2025-01-03T07:32:00+00:00,2025-01-03,purchase,/product,Support,Paid Search,Desktop,Chrome,macOS,573,85.25,false,,0.00
WEB-000478,SES-000478,C0894,CMP-004,STR-004,P102,2025-01-03T07:39:00+00:00,2025-01-03,product_view,/checkout,Product,Organic,Desktop,Firefox,Android,812,15.54,true,ORD-00478,6217.43
WEB-000479,SES-000479,C0253,CMP-005,STR-003,P109,2025-01-03T07:46:00+00:00,2025-01-03,purchase,/category,Product,Organic,Mobile,Edge,Windows,844,89.89,false,,0.00
WEB-000480,SES-000480,C0948,CMP-003,STR-003,P105,2025-01-03T07:53:00+00:00,2025-01-03,page_view,/checkout,Landing,Partner,Desktop,Edge,Android,303,24.86,false,,0.00
WEB-000481,SES-000481,C0780,CMP-004,STR-005,P108,2025-01-03T08:00:00+00:00,2025-01-03,checkout_start,/checkout,Support,Direct,Desktop,Edge,Windows,797,26.24,false,,0.00
WEB-000482,SES-000482,C1000,CMP-005,STR-002,P107,2025-01-03T08:07:00+00:00,2025-01-03,product_view,/campaign-landing,Checkout,Partner,Mobile,Safari,iOS,848,10.89,false,,0.00
WEB-000483,SES-000483,C0965,CMP-005,STR-003,P104,2025-01-03T08:14:00+00:00,2025-01-03,product_view,/product,Checkout,Referral,Tablet,Safari,Android,575,73.93,false,,0.00
WEB-000484,SES-000484,C0371,CMP-006,STR-004,P109,2025-01-03T08:21:00+00:00,2025-01-03,purchase,/checkout,Checkout,Social Media,Desktop,Edge,Windows,818,37.93,true,ORD-00484,411.94
WEB-000485,SES-000485,C0374,CMP-002,STR-004,P109,2025-01-03T08:28:00+00:00,2025-01-03,add_to_cart,/home,Product,Social Media,Desktop,Chrome,Windows,522,81.49,true,ORD-00485,3579.26
WEB-000486,SES-000486,C0567,CMP-005,STR-004,P108,2025-01-03T08:35:00+00:00,2025-01-03,page_view,/cart,Checkout,Direct,Tablet,Safari,Windows,730,29.8,false,,0.00
WEB-000487,SES-000487,C0803,CMP-005,STR-002,P105,2025-01-03T08:42:00+00:00,2025-01-03,product_view,/checkout,Catalog,Paid Search,Mobile,Safari,iOS,342,88.77,false,,0.00
WEB-000488,SES-000488,C0085,CMP-001,STR-006,P103,2025-01-03T08:49:00+00:00,2025-01-03,add_to_cart,/cart,Support,Direct,Desktop,Chrome,Windows,817,5.19,false,,0.00
WEB-000489,SES-000489,C0106,CMP-002,STR-004,P106,2025-01-03T08:56:00+00:00,2025-01-03,product_view,/product,Checkout,Referral,Desktop,Firefox,macOS,533,19.3,false,,0.00
WEB-000490,SES-000490,C0322,CMP-005,STR-003,P107,2025-01-03T09:03:00+00:00,2025-01-03,checkout_start,/category,Product,Referral,Tablet,Safari,iOS,705,33.13,false,,0.00
WEB-000491,SES-000491,C0326,CMP-001,STR-002,P105,2025-01-03T09:10:00+00:00,2025-01-03,checkout_start,/home,Product,Partner,Mobile,Firefox,iOS,246,78.27,false,,0.00
WEB-000492,SES-000492,C0758,CMP-005,STR-003,P102,2025-01-03T09:17:00+00:00,2025-01-03,purchase,/product,Product,Direct,Tablet,Safari,Windows,211,26.81,false,,0.00
WEB-000493,SES-000493,C0819,CMP-005,STR-004,P110,2025-01-03T09:24:00+00:00,2025-01-03,purchase,/cart,Checkout,Partner,Desktop,Chrome,macOS,207,74.66,true,ORD-00493,5936.26
WEB-000494,SES-000494,C0802,CMP-006,STR-004,P106,2025-01-03T09:31:00+00:00,2025-01-03,purchase,/category,Catalog,Direct,Tablet,Edge,Windows,274,59.62,false,,0.00
WEB-000495,SES-000495,C0251,CMP-002,STR-003,P104,2025-01-03T09:38:00+00:00,2025-01-03,page_view,/campaign-landing,Support,Referral,Desktop,Firefox,Android,209,58.87,true,ORD-00495,2192.53
WEB-000496,SES-000496,C0465,CMP-002,STR-003,P101,2025-01-03T09:45:00+00:00,2025-01-03,checkout_start,/cart,Checkout,Referral,Mobile,Edge,iOS,844,96.18,false,,0.00
WEB-000497,SES-000497,C0084,CMP-004,STR-005,P101,2025-01-03T09:52:00+00:00,2025-01-03,checkout_start,/home,Checkout,Direct,Mobile,Chrome,macOS,310,35.7,false,,0.00
WEB-000498,SES-000498,C0185,CMP-001,STR-006,P105,2025-01-03T09:59:00+00:00,2025-01-03,checkout_start,/category,Product,Paid Search,Tablet,Chrome,iOS,235,24.67,false,,0.00
WEB-000499,SES-000499,C0904,CMP-005,STR-006,P102,2025-01-03T10:06:00+00:00,2025-01-03,product_view,/campaign-landing,Checkout,Social Media,Desktop,Firefox,Windows,357,58.98,false,,0.00
WEB-000500,SES-000500,C0580,CMP-005,STR-005,P102,2025-01-03T10:13:00+00:00,2025-01-03,page_view,/home,Product,Organic,Mobile,Firefox,macOS,847,70.74,false,,0.00
WEB-000501,SES-000501,C0869,CMP-001,STR-004,P109,2025-01-03T10:20:00+00:00,2025-01-03,checkout_start,/product,Catalog,Organic,Mobile,Safari,Windows,596,62.26,false,,0.00
WEB-000502,SES-000502,C0422,CMP-003,STR-005,P103,2025-01-03T10:27:00+00:00,2025-01-03,page_view,/home,Product,Paid Search,Tablet,Safari,macOS,304,34.13,false,,0.00
WEB-000503,SES-000503,C0971,CMP-002,STR-001,P108,2025-01-03T10:34:00+00:00,2025-01-03,add_to_cart,/home,Landing,Direct,Tablet,Firefox,macOS,163,32.25,false,,0.00
WEB-000504,SES-000504,C0693,CMP-002,STR-003,P107,2025-01-03T10:41:00+00:00,2025-01-03,page_view,/product,Product,Partner,Desktop,Firefox,macOS,805,32.99,false,,0.00
WEB-000505,SES-000505,C0642,CMP-001,STR-004,P106,2025-01-03T10:48:00+00:00,2025-01-03,checkout_start,/cart,Support,Referral,Mobile,Safari,Android,612,57.28,false,,0.00
WEB-000506,SES-000506,C0548,CMP-006,STR-002,P102,2025-01-03T10:55:00+00:00,2025-01-03,product_view,/category,Checkout,Paid Search,Mobile,Chrome,Android,622,58.04,false,,0.00
WEB-000507,SES-000507,C0426,CMP-004,STR-003,P109,2025-01-03T11:02:00+00:00,2025-01-03,purchase,/checkout,Catalog,Social Media,Mobile,Edge,iOS,421,62.35,false,,0.00
WEB-000508,SES-000508,C0630,CMP-006,STR-002,P109,2025-01-03T11:09:00+00:00,2025-01-03,checkout_start,/campaign-landing,Support,Partner,Mobile,Firefox,Android,173,59.78,false,,0.00
WEB-000509,SES-000509,C0788,CMP-003,STR-001,P102,2025-01-03T11:16:00+00:00,2025-01-03,checkout_start,/product,Support,Referral,Tablet,Safari,iOS,850,60.49,false,,0.00
WEB-000510,SES-000510,C0503,CMP-003,STR-004,P105,2025-01-03T11:23:00+00:00,2025-01-03,product_view,/cart,Catalog,Partner,Mobile,Edge,iOS,649,86.31,false,,0.00
WEB-000511,SES-000511,C0796,CMP-002,STR-005,P108,2025-01-03T11:30:00+00:00,2025-01-03,product_view,/category,Support,Paid Search,Mobile,Edge,macOS,886,48.65,false,,0.00
WEB-000512,SES-000512,C0239,CMP-004,STR-004,P104,2025-01-03T11:37:00+00:00,2025-01-03,purchase,/checkout,Product,Paid Search,Desktop,Safari,iOS,799,80.15,false,,0.00
WEB-000513,SES-000513,C0533,CMP-006,STR-001,P103,2025-01-03T11:44:00+00:00,2025-01-03,checkout_start,/category,Catalog,Direct,Desktop,Chrome,Android,82,41.06,false,,0.00
WEB-000514,SES-000514,C0942,CMP-002,STR-006,P108,2025-01-03T11:51:00+00:00,2025-01-03,checkout_start,/campaign-landing,Checkout,Organic,Tablet,Safari,Windows,884,67.47,false,,0.00
WEB-000515,SES-000515,C0955,CMP-004,STR-005,P105,2025-01-03T11:58:00+00:00,2025-01-03,purchase,/checkout,Checkout,Paid Search,Desktop,Safari,Android,193,58.95,false,,0.00
WEB-000516,SES-000516,C0718,CMP-004,STR-001,P110,2025-01-03T12:05:00+00:00,2025-01-03,add_to_cart,/category,Catalog,Paid Search,Tablet,Firefox,iOS,84,35.28,false,,0.00
WEB-000517,SES-000517,C0726,CMP-002,STR-006,P103,2025-01-03T12:12:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Checkout,Social Media,Mobile,Edge,iOS,873,57.09,true,ORD-00517,108.61
WEB-000518,SES-000518,C0878,CMP-005,STR-006,P107,2025-01-03T12:19:00+00:00,2025-01-03,page_view,/product,Product,Organic,Desktop,Safari,macOS,694,63.49,true,ORD-00518,766.44
WEB-000519,SES-000519,C0938,CMP-003,STR-001,P103,2025-01-03T12:26:00+00:00,2025-01-03,page_view,/product,Landing,Direct,Tablet,Firefox,iOS,361,43.39,true,ORD-00519,3591.67
WEB-000520,SES-000520,C0860,CMP-003,STR-005,P110,2025-01-03T12:33:00+00:00,2025-01-03,page_view,/product,Landing,Organic,Desktop,Edge,Windows,190,83.91,false,,0.00
WEB-000521,SES-000521,C0169,CMP-004,STR-001,P110,2025-01-03T12:40:00+00:00,2025-01-03,checkout_start,/product,Product,Partner,Mobile,Firefox,macOS,623,21.94,false,,0.00
WEB-000522,SES-000522,C0386,CMP-001,STR-006,P103,2025-01-03T12:47:00+00:00,2025-01-03,purchase,/category,Catalog,Referral,Tablet,Edge,iOS,591,46.13,false,,0.00
WEB-000523,SES-000523,C0572,CMP-005,STR-006,P110,2025-01-03T12:54:00+00:00,2025-01-03,product_view,/home,Support,Referral,Tablet,Firefox,macOS,375,35.52,false,,0.00
WEB-000524,SES-000524,C0996,CMP-002,STR-003,P101,2025-01-03T13:01:00+00:00,2025-01-03,checkout_start,/cart,Product,Direct,Desktop,Chrome,Android,243,63.23,false,,0.00
WEB-000525,SES-000525,C0210,CMP-006,STR-002,P105,2025-01-03T13:08:00+00:00,2025-01-03,add_to_cart,/cart,Catalog,Social Media,Desktop,Chrome,iOS,61,88.78,true,ORD-00525,441.46
WEB-000526,SES-000526,C0621,CMP-006,STR-002,P105,2025-01-03T13:15:00+00:00,2025-01-03,checkout_start,/campaign-landing,Support,Paid Search,Desktop,Firefox,macOS,398,42.6,false,,0.00
WEB-000527,SES-000527,C0786,CMP-001,STR-006,P106,2025-01-03T13:22:00+00:00,2025-01-03,checkout_start,/home,Support,Social Media,Tablet,Firefox,Windows,667,9.87,false,,0.00
WEB-000528,SES-000528,C0638,CMP-006,STR-006,P107,2025-01-03T13:29:00+00:00,2025-01-03,product_view,/cart,Checkout,Partner,Mobile,Edge,iOS,332,15.88,false,,0.00
WEB-000529,SES-000529,C0924,CMP-005,STR-004,P107,2025-01-03T13:36:00+00:00,2025-01-03,product_view,/campaign-landing,Product,Paid Search,Mobile,Firefox,iOS,325,47.65,false,,0.00
WEB-000530,SES-000530,C0590,CMP-005,STR-002,P110,2025-01-03T13:43:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Landing,Direct,Mobile,Chrome,Windows,519,91.44,false,,0.00
WEB-000531,SES-000531,C0883,CMP-002,STR-006,P107,2025-01-03T13:50:00+00:00,2025-01-03,page_view,/product,Product,Partner,Tablet,Edge,macOS,51,37.77,false,,0.00
WEB-000532,SES-000532,C0559,CMP-005,STR-006,P108,2025-01-03T13:57:00+00:00,2025-01-03,checkout_start,/category,Checkout,Partner,Mobile,Chrome,Android,666,28.95,false,,0.00
WEB-000533,SES-000533,C0662,CMP-005,STR-006,P105,2025-01-03T14:04:00+00:00,2025-01-03,page_view,/product,Landing,Paid Search,Desktop,Safari,Android,145,5.83,true,ORD-00533,4034.73
WEB-000534,SES-000534,C0567,CMP-005,STR-004,P107,2025-01-03T14:11:00+00:00,2025-01-03,purchase,/product,Landing,Partner,Mobile,Firefox,iOS,298,66.9,false,,0.00
WEB-000535,SES-000535,C0220,CMP-005,STR-002,P101,2025-01-03T14:18:00+00:00,2025-01-03,page_view,/product,Landing,Paid Search,Mobile,Safari,iOS,720,10.56,false,,0.00
WEB-000536,SES-000536,C0472,CMP-001,STR-003,P106,2025-01-03T14:25:00+00:00,2025-01-03,purchase,/category,Product,Social Media,Desktop,Safari,Windows,330,89.86,true,ORD-00536,571.49
WEB-000537,SES-000537,C0238,CMP-003,STR-005,P102,2025-01-03T14:32:00+00:00,2025-01-03,checkout_start,/campaign-landing,Product,Referral,Mobile,Firefox,Android,615,72.33,false,,0.00
WEB-000538,SES-000538,C0156,CMP-001,STR-004,P109,2025-01-03T14:39:00+00:00,2025-01-03,page_view,/campaign-landing,Catalog,Referral,Tablet,Safari,iOS,767,12.64,false,,0.00
WEB-000539,SES-000539,C0618,CMP-005,STR-004,P107,2025-01-03T14:46:00+00:00,2025-01-03,checkout_start,/checkout,Checkout,Direct,Mobile,Firefox,macOS,384,30.86,false,,0.00
WEB-000540,SES-000540,C0457,CMP-005,STR-005,P107,2025-01-03T14:53:00+00:00,2025-01-03,purchase,/home,Landing,Referral,Mobile,Firefox,Windows,192,43.7,false,,0.00
WEB-000541,SES-000541,C0571,CMP-005,STR-001,P107,2025-01-03T15:00:00+00:00,2025-01-03,page_view,/checkout,Checkout,Direct,Mobile,Edge,Android,636,8.78,false,,0.00
WEB-000542,SES-000542,C0137,CMP-005,STR-005,P102,2025-01-03T15:07:00+00:00,2025-01-03,purchase,/home,Product,Social Media,Desktop,Chrome,Android,427,69.72,false,,0.00
WEB-000543,SES-000543,C0181,CMP-005,STR-006,P110,2025-01-03T15:14:00+00:00,2025-01-03,add_to_cart,/cart,Product,Partner,Desktop,Firefox,macOS,410,27.74,false,,0.00
WEB-000544,SES-000544,C0091,CMP-004,STR-004,P101,2025-01-03T15:21:00+00:00,2025-01-03,purchase,/home,Catalog,Referral,Desktop,Safari,macOS,217,14.69,true,ORD-00544,4429.02
WEB-000545,SES-000545,C0546,CMP-005,STR-001,P102,2025-01-03T15:28:00+00:00,2025-01-03,checkout_start,/checkout,Support,Partner,Desktop,Chrome,Windows,749,42.77,false,,0.00
WEB-000546,SES-000546,C0288,CMP-006,STR-004,P101,2025-01-03T15:35:00+00:00,2025-01-03,page_view,/campaign-landing,Checkout,Paid Search,Desktop,Chrome,iOS,280,56.94,false,,0.00
WEB-000547,SES-000547,C0399,CMP-001,STR-005,P106,2025-01-03T15:42:00+00:00,2025-01-03,purchase,/home,Landing,Direct,Desktop,Edge,Windows,316,46.11,false,,0.00
WEB-000548,SES-000548,C0410,CMP-003,STR-004,P104,2025-01-03T15:49:00+00:00,2025-01-03,product_view,/cart,Product,Social Media,Tablet,Firefox,Android,665,5.52,false,,0.00
WEB-000549,SES-000549,C0477,CMP-005,STR-006,P103,2025-01-03T15:56:00+00:00,2025-01-03,page_view,/campaign-landing,Support,Direct,Tablet,Edge,macOS,402,20.34,false,,0.00
WEB-000550,SES-000550,C0165,CMP-006,STR-003,P105,2025-01-03T16:03:00+00:00,2025-01-03,purchase,/product,Product,Paid Search,Tablet,Firefox,iOS,424,31.63,false,,0.00
WEB-000551,SES-000551,C0280,CMP-003,STR-003,P104,2025-01-03T16:10:00+00:00,2025-01-03,product_view,/home,Support,Partner,Desktop,Edge,macOS,678,7.53,false,,0.00
WEB-000552,SES-000552,C0154,CMP-002,STR-006,P103,2025-01-03T16:17:00+00:00,2025-01-03,product_view,/product,Landing,Direct,Tablet,Chrome,Android,238,63.78,false,,0.00
WEB-000553,SES-000553,C0012,CMP-004,STR-003,P103,2025-01-03T16:24:00+00:00,2025-01-03,checkout_start,/category,Checkout,Organic,Tablet,Edge,iOS,394,96.45,false,,0.00
