scrape_id,product_id,sku,product_name,category,brand,supplier_name,supplier_country,price,original_price,discount_pct,currency_code,availability_status,stock_qty,rating,review_count,scrape_timestamp,source_site,page_url,crawl_region
SCR-00766,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,KSA,1536.41,1712.83,10.30,KWD,Low Stock,144,3.8,3569,2024-04-06T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,EMEA
SCR-00767,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Bahrain,1236.39,1245.86,0.76,EGP,Out of Stock,23,3.3,3922,2024-04-06T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,EMEA
SCR-00768,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Kuwait,1580.04,1767.78,10.62,QAR,Low Stock,79,4.7,1522,2024-04-06T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00769,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,USA,1641.13,1693.98,3.12,AED,Low Stock,42,4.1,4796,2024-04-06T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p109,EMEA
SCR-00770,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,UK,1633.70,1784.49,8.45,AED,In Stock,112,3.4,1905,2024-04-06T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p110,Global
SCR-00771,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,UAE,632.73,703.74,10.09,GBP,Out of Stock,162,3.7,4922,2024-04-06T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,EMEA
SCR-00772,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Bahrain,1680.71,1742.75,3.56,GBP,Out of Stock,25,4.9,4518,2024-04-06T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,EMEA
SCR-00773,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Qatar,869.01,918.71,5.41,QAR,Out of Stock,46,3.4,2263,2024-04-06T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,Global
SCR-00774,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,KSA,1418.29,1565.27,9.39,QAR,Low Stock,115,4.7,379,2024-04-07T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p104,EMEA
SCR-00775,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,Kuwait,988.98,1095.46,9.72,GBP,Out of Stock,18,3.7,245,2024-04-07T03:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p105,GCC
SCR-00776,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,UAE,1543.99,1676.61,7.91,KWD,In Stock,143,3.3,1051,2024-04-07T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,GCC
SCR-00777,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,USA,537.43,572.89,6.19,KWD,Out of Stock,5,3.9,921,2024-04-07T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,GCC
SCR-00778,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UAE,1264.31,1266.08,0.14,KWD,In Stock,74,4.0,4855,2024-04-07T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p108,EMEA
SCR-00779,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,KSA,525.97,540.68,2.72,BHD,In Stock,19,4.0,2960,2024-04-07T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p109,Global
SCR-00780,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Egypt,1149.86,1201.53,4.30,SAR,In Stock,210,4.3,1977,2024-04-07T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,GCC
SCR-00781,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Bahrain,460.67,522.01,11.75,BHD,Low Stock,57,3.3,1179,2024-04-07T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p101,Global
SCR-00782,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,USA,312.77,325.90,4.03,AED,Out of Stock,161,4.1,1749,2024-04-08T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p102,EMEA
SCR-00783,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,UK,500.52,513.99,2.62,EGP,In Stock,40,4.7,3476,2024-04-08T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,GCC
SCR-00784,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,USA,361.94,418.14,13.44,EUR,In Stock,197,3.5,1781,2024-04-08T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,GCC
SCR-00785,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Qatar,632.21,694.58,8.98,KWD,Out of Stock,54,4.8,2505,2024-04-08T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p105,Global
SCR-00786,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Bahrain,370.72,417.57,11.22,SAR,Out of Stock,202,4.6,4228,2024-04-08T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p106,Global
SCR-00787,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,UK,1118.99,1324.88,15.54,SAR,In Stock,153,3.5,3587,2024-04-08T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,Global
SCR-00788,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,Qatar,285.82,314.88,9.23,EGP,In Stock,194,4.1,1810,2024-04-08T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p108,EMEA
SCR-00789,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,UAE,1321.84,1483.71,10.91,EUR,Low Stock,112,4.3,4376,2024-04-08T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,EMEA
SCR-00790,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Qatar,440.09,507.25,13.24,QAR,Out of Stock,78,3.8,1159,2024-04-09T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,EMEA
SCR-00791,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Bahrain,260.54,289.88,10.12,GBP,In Stock,249,3.5,2083,2024-04-09T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,GCC
SCR-00792,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Qatar,602.87,688.29,12.41,GBP,Low Stock,138,4.3,2792,2024-04-09T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p102,Global
SCR-00793,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,KSA,183.68,219.58,16.35,GBP,In Stock,37,3.9,3446,2024-04-09T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,EMEA
SCR-00794,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Bahrain,1393.38,1641.40,15.11,BHD,In Stock,210,3.3,3927,2024-04-09T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,Global
SCR-00795,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,USA,1404.92,1637.63,14.21,KWD,Low Stock,42,3.6,3051,2024-04-09T15:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p105,GCC
SCR-00796,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Qatar,1303.43,1379.14,5.49,AED,Out of Stock,186,4.6,1993,2024-04-09T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,GCC
SCR-00797,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,USA,690.86,810.77,14.79,EGP,In Stock,8,3.4,685,2024-04-09T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,Global
SCR-00798,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,Egypt,986.59,1146.40,13.94,EUR,Out of Stock,100,3.3,4562,2024-04-10T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,Global
SCR-00799,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Kuwait,378.65,437.74,13.50,EUR,Low Stock,139,3.2,4427,2024-04-10T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,Global
SCR-00800,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Qatar,1545.36,1718.79,10.09,EGP,Out of Stock,145,3.4,2724,2024-04-10T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,GCC
SCR-00801,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Egypt,1018.05,1124.42,9.46,GBP,Out of Stock,220,4.2,1561,2024-04-10T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p101,Global
SCR-00802,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Egypt,1570.84,1682.56,6.64,EUR,Out of Stock,74,3.4,4106,2024-04-10T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,GCC
SCR-00803,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,UAE,1244.79,1263.36,1.47,AED,Low Stock,214,3.6,2650,2024-04-10T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p103,GCC
SCR-00804,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Kuwait,1360.57,1646.98,17.39,SAR,Out of Stock,142,3.3,3095,2024-04-10T18:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,Global
SCR-00805,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,KSA,517.19,629.95,17.90,QAR,Low Stock,204,3.9,2734,2024-04-10T21:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,GCC
SCR-00806,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,1492.03,1670.99,10.71,EUR,Out of Stock,4,4.2,429,2024-04-11T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,GCC
SCR-00807,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Bahrain,34.30,35.50,3.37,AED,Out of Stock,129,3.9,4357,2024-04-11T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,GCC
SCR-00808,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,USA,1198.16,1258.70,4.81,SAR,In Stock,247,4.0,2996,2024-04-11T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p108,Global
SCR-00809,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,KSA,1224.91,1379.71,11.22,QAR,In Stock,128,3.2,1191,2024-04-11T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,EMEA
SCR-00810,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Kuwait,87.49,88.86,1.54,BHD,In Stock,191,4.4,4581,2024-04-11T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,GCC
SCR-00811,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,KSA,219.64,253.74,13.44,AED,In Stock,247,4.4,2969,2024-04-11T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p101,EMEA
SCR-00812,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,Bahrain,1380.47,1459.89,5.44,AED,Low Stock,240,4.1,1270,2024-04-11T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p102,Global
SCR-00813,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,Bahrain,1395.37,1505.25,7.30,GBP,In Stock,248,4.8,276,2024-04-11T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p103,EMEA
SCR-00814,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,USA,144.10,165.80,13.09,QAR,In Stock,34,4.6,1763,2024-04-12T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,Global
SCR-00815,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Egypt,826.62,866.93,4.65,EGP,Out of Stock,173,4.8,2840,2024-04-12T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p105,EMEA
SCR-00816,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,USA,423.95,433.89,2.29,KWD,In Stock,148,4.6,2243,2024-04-12T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p106,Global
SCR-00817,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,KSA,756.48,907.16,16.61,QAR,Out of Stock,148,4.6,1759,2024-04-12T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,GCC
SCR-00818,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,KSA,728.22,802.18,9.22,EUR,In Stock,188,4.9,258,2024-04-12T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,EMEA
SCR-00819,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Egypt,1338.34,1518.08,11.84,QAR,Out of Stock,61,4.1,3305,2024-04-12T15:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,GCC
SCR-00820,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,UAE,202.95,210.99,3.81,SAR,In Stock,36,4.1,4666,2024-04-12T18:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,Global
SCR-00821,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Egypt,1714.02,1780.99,3.76,KWD,Out of Stock,109,5.0,1121,2024-04-12T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,GCC
SCR-00822,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,USA,1245.55,1489.00,16.35,EUR,Low Stock,19,3.4,141,2024-04-13T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p102,Global
SCR-00823,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,Egypt,370.01,370.38,0.10,EUR,Low Stock,193,3.9,3592,2024-04-13T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,GCC
SCR-00824,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,KSA,1117.89,1149.15,2.72,BHD,Low Stock,60,5.0,2477,2024-04-13T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,GCC
SCR-00825,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,USA,1617.97,1790.98,9.66,GBP,Out of Stock,245,4.1,4650,2024-04-13T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,Global
SCR-00826,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Kuwait,1048.56,1100.27,4.70,AED,In Stock,211,4.0,3219,2024-04-13T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p106,Global
SCR-00827,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,UK,1261.22,1344.87,6.22,SAR,Low Stock,211,4.3,3479,2024-04-13T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p107,Global
SCR-00828,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,KSA,265.10,290.84,8.85,EUR,Out of Stock,141,4.6,2675,2024-04-13T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,EMEA
SCR-00829,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Kuwait,521.26,564.74,7.70,EUR,Low Stock,153,3.5,333,2024-04-13T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,GCC
SCR-00830,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Bahrain,1172.41,1265.97,7.39,QAR,Out of Stock,139,5.0,1506,2024-04-14T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,EMEA
SCR-00831,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Bahrain,663.76,700.91,5.30,EGP,In Stock,12,4.7,898,2024-04-14T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,Global
SCR-00832,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,USA,562.15,670.82,16.20,SAR,In Stock,124,3.5,1062,2024-04-14T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,GCC
SCR-00833,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,UK,721.59,772.58,6.60,KWD,In Stock,17,4.9,4039,2024-04-14T09:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,EMEA
SCR-00834,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Egypt,636.74,699.02,8.91,GBP,In Stock,206,4.2,393,2024-04-14T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p104,Global
SCR-00835,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,USA,94.78,98.16,3.44,BHD,Low Stock,144,3.3,150,2024-04-14T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,Global
SCR-00836,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Egypt,1394.33,1642.71,15.12,EGP,In Stock,128,4.8,4455,2024-04-14T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p106,Global
SCR-00837,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Qatar,523.99,629.19,16.72,EGP,Low Stock,31,4.0,4569,2024-04-14T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,EMEA
SCR-00838,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,KSA,1013.12,1084.59,6.59,AED,Low Stock,99,3.7,3691,2024-04-15T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p108,EMEA
SCR-00839,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Egypt,990.79,1156.39,14.32,EUR,Low Stock,16,4.9,3273,2024-04-15T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,GCC
SCR-00840,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Qatar,1499.39,1570.04,4.50,GBP,Low Stock,9,4.1,2237,2024-04-15T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p110,GCC
SCR-00841,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,KSA,644.54,673.08,4.24,BHD,In Stock,196,4.0,225,2024-04-15T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p101,Global
SCR-00842,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,UK,1628.12,1644.73,1.01,GBP,Low Stock,160,4.3,3894,2024-04-15T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p102,Global
SCR-00843,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,KSA,302.13,359.55,15.97,GBP,Out of Stock,54,4.7,3528,2024-04-15T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,GCC
SCR-00844,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,USA,836.29,903.41,7.43,AED,Out of Stock,127,3.4,267,2024-04-15T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p104,EMEA
SCR-00845,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Kuwait,697.45,772.11,9.67,EUR,Out of Stock,164,3.6,3627,2024-04-15T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p105,EMEA
SCR-00846,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,UK,1429.44,1616.83,11.59,KWD,Low Stock,151,3.2,1942,2024-04-16T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,Global
SCR-00847,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,USA,1677.93,1763.09,4.83,SAR,Out of Stock,166,4.5,3189,2024-04-16T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,Global
SCR-00848,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Egypt,1316.01,1428.89,7.90,EGP,Low Stock,167,4.5,1421,2024-04-16T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,EMEA
SCR-00849,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,Bahrain,1348.07,1602.17,15.86,QAR,Out of Stock,88,3.4,361,2024-04-16T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p109,Global
SCR-00850,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Kuwait,679.74,709.39,4.18,AED,Out of Stock,165,3.6,726,2024-04-16T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,GCC
SCR-00851,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,USA,206.78,248.30,16.72,GBP,Low Stock,51,4.8,2392,2024-04-16T15:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p101,Global
SCR-00852,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,UK,1167.61,1208.71,3.40,EUR,Low Stock,71,4.5,2191,2024-04-16T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,GCC
SCR-00853,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,UK,1013.16,1065.59,4.92,KWD,In Stock,162,4.8,4136,2024-04-16T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,GCC
SCR-00854,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,KSA,613.89,670.11,8.39,AED,Out of Stock,124,4.4,4818,2024-04-17T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p104,GCC
SCR-00855,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,UAE,685.78,779.74,12.05,SAR,In Stock,88,5.0,3606,2024-04-17T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p105,GCC
SCR-00856,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Egypt,1631.03,1712.91,4.78,BHD,In Stock,79,4.2,3904,2024-04-17T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,EMEA
SCR-00857,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Kuwait,1465.33,1474.03,0.59,AED,Out of Stock,168,4.6,159,2024-04-17T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,Global
SCR-00858,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,Bahrain,1430.51,1655.30,13.58,BHD,In Stock,166,4.0,2546,2024-04-17T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,EMEA
SCR-00859,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,KSA,690.86,744.22,7.17,EUR,Low Stock,34,3.5,2726,2024-04-17T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,EMEA
SCR-00860,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Egypt,1509.07,1527.40,1.20,EGP,Out of Stock,185,4.6,245,2024-04-17T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p110,GCC
SCR-00861,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Egypt,1413.14,1655.31,14.63,QAR,Low Stock,73,4.9,3155,2024-04-17T21:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p101,Global
SCR-00862,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,KSA,332.92,402.52,17.29,QAR,Out of Stock,5,3.3,2257,2024-04-18T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,EMEA
SCR-00863,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,Qatar,1028.62,1243.80,17.30,EGP,Low Stock,244,4.7,1127,2024-04-18T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,EMEA
SCR-00864,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,UK,244.13,250.16,2.41,AED,Low Stock,133,4.9,4118,2024-04-18T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,EMEA
SCR-00865,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,USA,1526.49,1722.90,11.40,EGP,Low Stock,161,4.5,1728,2024-04-18T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,Global
SCR-00866,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,UK,715.02,780.50,8.39,EGP,Out of Stock,86,3.3,1053,2024-04-18T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p106,Global
SCR-00867,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Qatar,310.22,319.78,2.99,SAR,In Stock,79,4.3,1522,2024-04-18T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,GCC
SCR-00868,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UK,743.08,885.14,16.05,AED,Low Stock,223,4.4,4686,2024-04-18T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,Global
SCR-00869,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,KSA,1246.25,1429.19,12.80,EUR,Out of Stock,9,3.5,2578,2024-04-18T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,EMEA
SCR-00870,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,USA,1329.51,1370.63,3.00,KWD,Out of Stock,19,4.1,1070,2024-04-19T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,Global
SCR-00871,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Bahrain,1053.16,1262.33,16.57,SAR,In Stock,112,3.7,2402,2024-04-19T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,EMEA
SCR-00872,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Kuwait,1456.38,1504.68,3.21,AED,Out of Stock,42,3.6,432,2024-04-19T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,Global
SCR-00873,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,UAE,1471.60,1591.43,7.53,GBP,In Stock,192,4.7,4680,2024-04-19T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,GCC
SCR-00874,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,KSA,592.12,698.01,15.17,SAR,Low Stock,138,4.9,287,2024-04-19T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p104,GCC
SCR-00875,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,Bahrain,1413.44,1592.97,11.27,AED,Low Stock,125,4.4,1236,2024-04-19T15:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p105,Global
